track_id,release_id,path,genre_primary,rating,collections,composer,work_title,catalog_system,catalog_number,movement_number,movement_name,title,artist_raw,soloists,ensembles,conductor,conductor_source,conductor_confidence,conductor_candidate,album,album_artist,disc_number,disc_subtitle,track_number,release_year,recording_year,label,catalog_number_release,source_medium,quality_tier,codec,bit_depth,sample_rate,channels,duration_seconds,size_bytes,isrc,is_container_release
trk_457432aa61ac,rel_184f040b7a78,Bruckner - Complete Symphonies (Maazel Bayer)/CD08/Bruckner - Symphony 7 in E major WAB107 (edition Nowak) - 2 - Adagio Sehr feierlich und sehr langsam.flac,Classical,,,,"Symphony No.7 in E major, WAB 107 (edition Nowak)",,,2,Adagio. Sehr feierlich und sehr langsam,"Symphony No.7 in E major, WAB 107 (edition Nowak) - II. Adagio. Sehr feierlich und sehr langsam",Lorin Maazel & Symphonieorchester des Bayerischen Rundfunks,Lorin Maazel,Symphonieorchester des Bayerischen Rundfunks,,,,Lorin Maazel,Bruckner : 10 Symphonien (CD02) - No.0 (99.1.22),,8,,2,1999,,,,Unknown,Redbook,flac,16,44100,2,1352.2,82863307,,False
trk_ea79addbb9bf,rel_184f040b7a78,Bruckner - Complete Symphonies (Maazel Bayer)/CD08/Bruckner - Symphony 7 in E major WAB107 (edition Nowak) - 3 - Scherzo Sehr schnell Trio Etwas langsamer.flac,Classical,,,,"Symphony No.7 in E major, WAB 107 (edition Nowak)",,,,Etwas langsamer,"Symphony No.7 in E major, WAB 107 (edition Nowak) - III. Scherzo: Sehr schnell - Trio: Etwas langsamer",Lorin Maazel & Symphonieorchester des Bayerischen Rundfunks,Lorin Maazel,Symphonieorchester des Bayerischen Rundfunks,,,,Lorin Maazel,Bruckner : 10 Symphonien (CD02) - No.0 (99.1.22),,8,,3,1999,,,,Unknown,Redbook,flac,16,44100,2,612.2,42656047,,False
trk_3fba174da6b0,rel_184f040b7a78,Bruckner - Complete Symphonies (Maazel Bayer)/CD08/Bruckner - Symphony 7 in E major WAB107 (edition Nowak) - 4 - Finale Bewegt doch nicht zu schnell.flac,Classical,,,,"Symphony No.7 in E major, WAB 107 (edition Nowak)",,,,"Bewegt, doch nicht zu schnell","Symphony No.7 in E major, WAB 107 (edition Nowak) - IV. Finale: Bewegt, doch nicht zu schnell",Lorin Maazel & Symphonieorchester des Bayerischen Rundfunks,Lorin Maazel,Symphonieorchester des Bayerischen Rundfunks,,,,Lorin Maazel,Bruckner : 10 Symphonien (CD02) - No.0 (99.1.22),,8,,4,1999,,,,Unknown,Redbook,flac,16,44100,2,786.0,55683437,,False
trk_cc098f434371,rel_184f040b7a78,Bruckner - Complete Symphonies (Maazel Bayer)/CD09/Bruckner - Symphony 8 in C minor WAB108 (edition Nowak) - 1 - Allegro moderato.flac,Classical,,,,"Symphony No.8 in C minor, WAB 108 (edition Nowak)",,,1,Allegro moderato,"Symphony No.8 in C minor, WAB 108 (edition Nowak) - I. Allegro moderato",Lorin Maazel & Symphonieorchester des Bayerischen Rundfunks,Lorin Maazel,Symphonieorchester des Bayerischen Rundfunks,,,,Lorin Maazel,Bruckner : 10 Symphonien (CD02) - No.0 (99.1.22),,9,,1,1999,,,,Unknown,Redbook,flac,16,44100,2,1100.2,74758815,,False
trk_aae9b957c858,rel_184f040b7a78,Bruckner - Complete Symphonies (Maazel Bayer)/CD09/Bruckner - Symphony 8 in C minor WAB108 (edition Nowak) - 2 - Scherzo Allegro moderato Trio Langsam.flac,Classical,,,,"Symphony No.8 in C minor, WAB 108 (edition Nowak)",,,,Langsam,"Symphony No.8 in C minor, WAB 108 (edition Nowak) - II. Scherzo: Allegro moderato - Trio: Langsam",Lorin Maazel & Symphonieorchester des Bayerischen Rundfunks,Lorin Maazel,Symphonieorchester des Bayerischen Rundfunks,,,,Lorin Maazel,Bruckner : 10 Symphonien (CD02) - No.0 (99.1.22),,9,,2,1999,,,,Unknown,Redbook,flac,16,44100,2,918.7,65721610,,False
trk_724c12844226,rel_184f040b7a78,Bruckner - Complete Symphonies (Maazel Bayer)/CD10/Bruckner - Symphony 8 in C minor WAB108 (edition Nowak) - 3 - Adagio Feierlich langsam doch nicht schleppend.flac,Classical,,,,"Symphony No.8 in C minor, WAB 108 (edition Nowak)",,,3,"Adagio. Feierlich langsam, doch nicht schleppend","Symphony No.8 in C minor, WAB 108 (edition Nowak) - III. Adagio. Feierlich langsam, doch nicht schleppend",Lorin Maazel & Symphonieorchester des Bayerischen Rundfunks,Lorin Maazel,Symphonieorchester des Bayerischen Rundfunks,,,,Lorin Maazel,Bruckner : 10 Symphonien (CD02) - No.0 (99.1.22),,10,,1,1999,,,,Unknown,Redbook,flac,16,44100,2,1701.6,114704614,,False
trk_13a291a3fb9c,rel_184f040b7a78,Bruckner - Complete Symphonies (Maazel Bayer)/CD10/Bruckner - Symphony 8 in C minor WAB108 (edition Nowak) - 4 - Finale Feierlich nicht schnell Langsamer.flac,Classical,,,,"Symphony No.8 in C minor, WAB 108 (edition Nowak)",,,,Langsamer,"Symphony No.8 in C minor, WAB 108 (edition Nowak) - IV. Finale: Feierlich, nicht schnell - Langsamer",Lorin Maazel & Symphonieorchester des Bayerischen Rundfunks,Lorin Maazel,Symphonieorchester des Bayerischen Rundfunks,,,,Lorin Maazel,Bruckner : 10 Symphonien (CD02) - No.0 (99.1.22),,10,,2,1999,,,,Unknown,Redbook,flac,16,44100,2,1445.4,109389267,,False
trk_400c02b3b830,rel_184f040b7a78,Bruckner - Complete Symphonies (Maazel Bayer)/CD11/Bruckner - Symphony 9 in D minor WAB109 (edition Nowak) - 1 - Feierlich Misterioso.flac,Classical,,,,"Symphony #9 In D Minor, WAB 109",,,1,Feierlich. Misterioso,"Symphony No.9 in D minor, WAB 109 (edition Nowak) - I. Feierlich. Misterioso",Lorin Maazel & Symphonieorchester des Bayerischen Rundfunks,Lorin Maazel,Symphonieorchester des Bayerischen Rundfunks,,,,Lorin Maazel,Bruckner : 10 Symphonien (CD02) - No.0 (99.1.22),,11,,1,1999,,,,Unknown,Redbook,flac,16,44100,2,1877.8,136260394,,False
trk_6accf4dfe656,rel_184f040b7a78,Bruckner - Complete Symphonies (Maazel Bayer)/CD11/Bruckner - Symphony 9 in D minor WAB109 (edition Nowak) - 2 - Scherzo Bewegt lebhaft Trio Schnell.flac,Classical,,,,"Symphony #9 In D Minor, WAB 109",,,,Schnell,"Symphony No.9 in D minor, WAB 109 (edition Nowak) - II. Scherzo: Bewegt, lebhaft - Trio: Schnell",Lorin Maazel & Symphonieorchester des Bayerischen Rundfunks,Lorin Maazel,Symphonieorchester des Bayerischen Rundfunks,,,,Lorin Maazel,Bruckner : 10 Symphonien (CD02) - No.0 (99.1.22),,11,,2,1999,,,,Unknown,Redbook,flac,16,44100,2,659.7,46039859,,False
trk_1971fe0791e3,rel_184f040b7a78,Bruckner - Complete Symphonies (Maazel Bayer)/CD11/Bruckner - Symphony 9 in D minor WAB109 (edition Nowak) - 3 - Adagio Langsam feierlich.flac,Classical,,,,"Symphony #9 In D Minor, WAB 109",,,3,"Adagio. Langsam, feierlich","Symphony No.9 in D minor, WAB 109 (edition Nowak) - III. Adagio. Langsam, feierlich",Lorin Maazel & Symphonieorchester des Bayerischen Rundfunks,Lorin Maazel,Symphonieorchester des Bayerischen Rundfunks,,,,Lorin Maazel,Bruckner : 10 Symphonien (CD02) - No.0 (99.1.22),,11,,3,1999,,,,Unknown,Redbook,flac,16,44100,2,1703.4,112075265,,False
trk_2565fa961e17,rel_a7acff6382cb,"Bruckner - Symphonien 4 6 7 (Klemperer)/CD1 - Symphonie Nr.4/Bruckner - Symphonien Nrn.4, 6 und 7 (CD1).flac",Classical,,,,Symphonien 4 6 7,,,,,,,,,Otto Klemperer,folder_path,high,,Bruckner - Symphonien 4 6 7,,1,Symphonie Nr.4,,,,,,Unknown,Redbook,flac,16,44100,2,3370.2,125191515,,False
trk_76b66d50c3c4,rel_a7acff6382cb,"Bruckner - Symphonien 4 6 7 (Klemperer)/CD2 - Symphonie Nr.6/Bruckner - Symphonien Nrn.4, 6 und 7 (CD2).flac",Classical,,,,Symphonien 4 6 7,,,,,,,,,Otto Klemperer,folder_path,high,,Bruckner - Symphonien 4 6 7,,2,Symphonie Nr.6,,,,,,Unknown,Redbook,flac,16,44100,2,3059.4,113359797,,False
trk_e2864c00b427,rel_a7acff6382cb,"Bruckner - Symphonien 4 6 7 (Klemperer)/CD3 - Symphonie Nr.7/Bruckner - Symphonien Nrn.4, 6 und 7 (CD3).flac",Classical,,,,Symphonien 4 6 7,,,,,,,,,Otto Klemperer,folder_path,high,,Bruckner - Symphonien 4 6 7,,3,Symphonie Nr.7,,,,,,Unknown,Redbook,flac,16,44100,2,3747.4,166913197,,False
trk_6dcaf9085af9,rel_88f93e627a20,"Bruckner - Symphonies Nos. 1-9 - Wand, Kolner RSO/No.1/Wand, Gunter & Cologne Radio Symphony Orchestra - BRUCKNER - 1891 Vienna Revision by Bruckner himself. Ed. Guenter Brosche [1980].flac",Classical,,,,No.1,,,,,,,,,Günter Wand,folder_path,high,,No.1,,,,,,,,,Unknown,Redbook,flac,16,44100,2,2892.0,230646281,,True
trk_44aba709fcdb,rel_1d01c54e81bf,"Bruckner - Symphonies Nos. 1-9 - Wand, Kolner RSO/No.2/Wand, Gunter & Cologne Radio Symphony Orchestra - BRUCKNER - 1877 First Critical Edition. Ed. Robert Haas [1938].flac",Classical,,,,No.2,,,,,,,,,Günter Wand,folder_path,high,,No.2,,,,,,,,,Unknown,Redbook,flac,16,44100,2,3536.4,266377814,,True
trk_ff6002509c33,rel_a667b7774686,"Bruckner - Symphonies Nos. 1-9 - Wand, Kolner RSO/No.3/Kцlner Rundfunk-Sinfonie-Orchester - Gьnter Wand - Bruckner, A ~ Sдmtliche Sinfonien.flac",Classical,,,,No.3,,,,,,,,,Günter Wand,folder_path,high,,No.3,,,,,,,,,Unknown,Redbook,flac,16,44100,2,3304.2,263975936,,True
trk_8312d63ce9e4,rel_657e863a87a0,"Bruckner - Symphonies Nos. 1-9 - Wand, Kolner RSO/No.4/Guenter Wand & Koelner Rundfunk-Sinfonie-Orchester - Bruckner   Symphony No.4 ''Romantic''.flac",Classical,,,,No.4,,,,,,,,,Günter Wand,folder_path,high,,No.4,,,,,,,,,Unknown,Redbook,flac,16,44100,2,3859.7,293745655,,True
trk_733fd1f25400,rel_f94232087251,"Bruckner - Symphonies Nos. 1-9 - Wand, Kolner RSO/No.5/Wand, Gunter & Cologne Radio Symphony Orchestra - BRUCKNER - 1878 Version Ed. Robert Haas - No significant difference to Nowak [1935].flac",Classical,,,,No.5,,,,,,,,,Günter Wand,folder_path,high,,No.5,,,,,,,,,Unknown,Redbook,flac,16,44100,2,4471.4,378464705,,True
trk_86a1f6d9b8be,rel_022cc883b34c,"Bruckner - Symphonies Nos. 1-9 - Wand, Kolner RSO/No.6/Wand, Gunter & Cologne Radio Symphony Orchestra - BRUCKNER - 1881 Version. Ed. Leopold Nowak [1952].flac",Classical,,,,No.6,,,,,,,,,Günter Wand,folder_path,high,,No.6,,,,,,,,,Unknown,Redbook,flac,16,44100,2,3196.8,273828279,,True
trk_fe7996f73649,rel_b2922d0ea4fa,"Bruckner - Symphonies Nos. 1-9 - Wand, Kolner RSO/No.7/Wand, Gunter & Cologne Radio Symphony Orchestra - BRUCKNER - 1885 Original Version. Ed. Robert Haas [1944].flac",Classical,,,,No.7,,,,,,,,,Günter Wand,folder_path,high,,No.7,,,,,,,,,Unknown,Redbook,flac,16,44100,2,3888.7,304876941,,True
trk_af3aa233452b,rel_8b52bb6f4314,"Bruckner - Symphonies Nos. 1-9 - Wand, Kolner RSO/No.8 & 9/CD1/Wand, Gunter & Cologne Radio Symphony Orchestra - BRUCKNER - 1894 Original Version. Ed. Leopold Nowak [1951].flac",Classical,,,,No.8 & 9,,,,,,,,,Günter Wand,folder_path,high,,No.8 & 9,,1,,,,,,,Unknown,Redbook,flac,16,44100,2,4449.8,373484260,,True
trk_9c799bb8e51f,rel_8b52bb6f4314,"Bruckner - Symphonies Nos. 1-9 - Wand, Kolner RSO/No.8 & 9/CD2/Guenter Wand & Koelner Rundfunk-Sinfonie-Orchester - Bruckner   Symphony No.8 (1890 version, ed. Robert Haas).flac",Classical,,,,No.8 & 9,,,,,,,,,Günter Wand,folder_path,high,,No.8 & 9,,2,,,,,,,Unknown,Redbook,flac,16,44100,2,3947.2,328358827,,True
trk_1126c15aa313,rel_467cb98d6aea,Bruckner - Symphony No.4 - Rozhdestvensky/01 - I. Allegro molto moderato.flac,Classical,,,,"Bruckner, Symphony No.4",,,1,Allegro molto moderato,I. Allegro molto moderato,"Rozhdestvensky, USSR Ministry of Culture Symphony Orchestra",Rozhdestvensky,USSR Ministry of Culture Symphony Orchestra,,,,Rozhdestvensky,"Bruckner, Symphony No.4 (1888, arr. Mahler)",,,,1,1984,,,,Unknown,Redbook,flac,16,44100,2,1133.9,82831204,,False
trk_f42168ab19a0,rel_467cb98d6aea,Bruckner - Symphony No.4 - Rozhdestvensky/02 - II. Andante.flac,Classical,,,,"Bruckner, Symphony No.4",,,2,Andante,II. Andante,"Rozhdestvensky, USSR Ministry of Culture Symphony Orchestra",Rozhdestvensky,USSR Ministry of Culture Symphony Orchestra,,,,Rozhdestvensky,"Bruckner, Symphony No.4 (1888, arr. Mahler)",,,,2,1984,,,,Unknown,Redbook,flac,16,44100,2,560.1,38725520,,False
trk_7ec86a9e3990,rel_467cb98d6aea,Bruckner - Symphony No.4 - Rozhdestvensky/03 - III. Scherzo.flac,Classical,,,,"Bruckner, Symphony No.4",,,3,Scherzo,III. Scherzo,"Rozhdestvensky, USSR Ministry of Culture Symphony Orchestra",Rozhdestvensky,USSR Ministry of Culture Symphony Orchestra,,,,Rozhdestvensky,"Bruckner, Symphony No.4 (1888, arr. Mahler)",,,,3,1984,,,,Unknown,Redbook,flac,16,44100,2,471.0,31750149,,False
trk_ef83b8b82551,rel_467cb98d6aea,Bruckner - Symphony No.4 - Rozhdestvensky/04 - IV. Finale.flac,Classical,,,,"Bruckner, Symphony No.4",,,4,Finale,IV. Finale,"Rozhdestvensky, USSR Ministry of Culture Symphony Orchestra",Rozhdestvensky,USSR Ministry of Culture Symphony Orchestra,,,,Rozhdestvensky,"Bruckner, Symphony No.4 (1888, arr. Mahler)",,,,4,1984,,,,Unknown,Redbook,flac,16,44100,2,814.0,57000306,,False
trk_08fb20e0990c,rel_6c8b2e159a5f,"Bruckner - Symphony No.6 - Klemperer/01 - Gluck, arr. R. Wagner - Overture- Iphigenie en Aulide.flac",Classical,,,,Overture: Iphigenie en Aulide,,,,,"Gluck, arr. R. Wagner : Overture: Iphigenie en Aulide","Otto Klemperer, New Philharmonia Orchestra",Otto Klemperer,New Philharmonia Orchestra,Otto Klemperer,folder_path,high,Otto Klemperer,"Bruckner Symphony No.6, Gluck Iphigenie en Aulide, Humperdinck Haensel und Gretel",,,,1,1964,,,,Unknown,Redbook,flac,16,44100,2,701.3,62682345,,False
trk_0c6a5ca9b5a2,rel_6c8b2e159a5f,Bruckner - Symphony No.6 - Klemperer/02 - Humperdinck - Overture- Haensel und Gretel.flac,Classical,,,,Overture: Haensel und Gretel,,,,,Humperdinck : Overture: Haensel und Gretel,"Otto Klemperer, New Philharmonia Orchestra",Otto Klemperer,New Philharmonia Orchestra,Otto Klemperer,folder_path,high,Otto Klemperer,"Bruckner Symphony No.6, Gluck Iphigenie en Aulide, Humperdinck Haensel und Gretel",,,,2,1964,,,,Unknown,Redbook,flac,16,44100,2,512.8,44606828,,False
trk_c8d73322503d,rel_6c8b2e159a5f,Bruckner - Symphony No.6 - Klemperer/03 - Bruckner Symphony No.6 in A major 1. Maestoso.flac,Classical,,,,Bruckner Symphony No.6 in A major 1. Maestoso,,,,,Bruckner Symphony No.6 in A major 1. Maestoso,"Otto Klemperer, New Philharmonia Orchestra",Otto Klemperer,New Philharmonia Orchestra,Otto Klemperer,folder_path,high,Otto Klemperer,"Bruckner Symphony No.6, Gluck Iphigenie en Aulide, Humperdinck Haensel und Gretel",,,,3,1964,,,,Unknown,Redbook,flac,16,44100,2,1015.7,92197960,,False
trk_fac7eefc1b96,rel_6c8b2e159a5f,Bruckner - Symphony No.6 - Klemperer/04 - Bruckner Symphony No.6 in A major 2. Adagio (Molto solenne).flac,Classical,,,,Bruckner Symphony No.6 in A major 2. Adagio (Molto solenne),,,,,Bruckner Symphony No.6 in A major 2. Adagio (Molto solenne),"Otto Klemperer, New Philharmonia Orchestra",Otto Klemperer,New Philharmonia Orchestra,Otto Klemperer,folder_path,high,Otto Klemperer,"Bruckner Symphony No.6, Gluck Iphigenie en Aulide, Humperdinck Haensel und Gretel",,,,4,1964,,,,Unknown,Redbook,flac,16,44100,2,882.4,75768382,,False
trk_f7d203d2ab14,rel_6c8b2e159a5f,Bruckner - Symphony No.6 - Klemperer/05 - Bruckner Symphony No.6 in A major 3. Scherzo (Con moto (Moderato)) & Trio.flac,Classical,,,,Bruckner Symphony No.6 in A major 3. Scherzo (Con moto (Moderato)) & Trio,,,,,Bruckner Symphony No.6 in A major 3. Scherzo (Con moto (Moderato)) & Trio,"Otto Klemperer, New Philharmonia Orchestra",Otto Klemperer,New Philharmonia Orchestra,Otto Klemperer,folder_path,high,Otto Klemperer,"Bruckner Symphony No.6, Gluck Iphigenie en Aulide, Humperdinck Haensel und Gretel",,,,5,1964,,,,Unknown,Redbook,flac,16,44100,2,563.8,48062965,,False
trk_5cdaa973ede7,rel_6c8b2e159a5f,Bruckner - Symphony No.6 - Klemperer/06 - Bruckner Symphony No.6 in A major 4. Finale (Allegro ma non troppo).flac,Classical,,,,Bruckner Symphony No.6 in A major 4. Finale (Allegro ma non troppo),,,,,Bruckner Symphony No.6 in A major 4. Finale (Allegro ma non troppo),"Otto Klemperer, New Philharmonia Orchestra",Otto Klemperer,New Philharmonia Orchestra,Otto Klemperer,folder_path,high,Otto Klemperer,"Bruckner Symphony No.6, Gluck Iphigenie en Aulide, Humperdinck Haensel und Gretel",,,,6,1964,,,,Unknown,Redbook,flac,16,44100,2,828.1,77440735,,False
trk_b3c9de90ec42,rel_ae8e402e763e,Bruckner - Symphony No.8 (Carlo Maria Giulini)/CD1/Bruckner - Symphony No.8 (Carlo Maria Giulini) CD1.flac,Classical,,,,Symphony 8,,,,,,,,,Carlo Maria Giulini,folder_path,high,,Bruckner - Symphony No.8,,1,,,,,,,Unknown,Redbook,flac,16,44100,2,2011.1,144779114,,True
trk_875f0f0189f9,rel_ae8e402e763e,Bruckner - Symphony No.8 (Carlo Maria Giulini)/CD2/Bruckner - Symphony No.8 (Carlo Maria Giulini) CD2.flac,Classical,,,,Symphony 8,,,,,,,,,Carlo Maria Giulini,folder_path,high,,Bruckner - Symphony No.8,,2,,,,,,,Unknown,Redbook,flac,16,44100,2,3243.4,229888513,,True
trk_64af322efaf8,rel_11183c8d12aa,Bruckner - Symphony No.9 (SWF SO Baden-Baden - Gielen) - 1997/01 - Einführung- Bruckners sakrale Symphonik.flac,Classical,,,"Bruckner, Anton",Bruckners sakrale Symphonik,,,,,Einführung: Bruckners sakrale Symphonik,Henry C. Brinker,Henry C. Brinker,SWF Sinfonieorchester Baden-Baden,Michael Gielen,folder_path,high,,Bruckner - Symphonie Nr. 9,Michael Gielen,1,,1,1984,,,,Unknown,Redbook,flac,16,44100,2,454.8,25028450,,False
trk_fbfb0d1a26b1,rel_11183c8d12aa,"Bruckner - Symphony No.9 (SWF SO Baden-Baden - Gielen) - 1997/02 - Bruckner - Symphonie Nr. 9 d-moll- I. Feierlich, misterioso.flac",Classical,,,"Bruckner, Anton",Symphonie Nr. 9 d-moll,,,1,"Feierlich, misterioso","Bruckner - Symphonie Nr. 9 d-moll: I. Feierlich, misterioso",Südwestfunk-Sinfonie-Orchester Baden-Baden - Michael Gielen,,Südwestfunk-Sinfonie-Orchester Baden-Baden - Michael Gielen,Michael Gielen,folder_path,high,,Bruckner - Symphonie Nr. 9,Michael Gielen,1,,2,1984,,,,Unknown,Redbook,flac,16,44100,2,1356.9,101503514,,False
trk_34c35f9b0797,rel_11183c8d12aa,"Bruckner - Symphony No.9 (SWF SO Baden-Baden - Gielen) - 1997/03 - II. Scherzo. Bewegt, lebhaft - Trio. Schnell.flac",Classical,,,"Bruckner, Anton",Symphonie Nr. 9,,,2,"Scherzo. Bewegt, lebhaft - Trio. Schnell","II. Scherzo. Bewegt, lebhaft - Trio. Schnell",Südwestfunk-Sinfonie-Orchester Baden-Baden - Michael Gielen,,Südwestfunk-Sinfonie-Orchester Baden-Baden - Michael Gielen,Michael Gielen,folder_path,high,,Bruckner - Symphonie Nr. 9,Michael Gielen,1,,3,1984,,,,Unknown,Redbook,flac,16,44100,2,688.9,51331790,,False
trk_c1189b25703b,rel_11183c8d12aa,"Bruckner - Symphony No.9 (SWF SO Baden-Baden - Gielen) - 1997/04 - III. Adagio. Langsam, feierlich.flac",Classical,,,"Bruckner, Anton",Symphonie Nr. 9,,,3,"Adagio. Langsam, feierlich","III. Adagio. Langsam, feierlich",Südwestfunk-Sinfonie-Orchester Baden-Baden - Michael Gielen,,Südwestfunk-Sinfonie-Orchester Baden-Baden - Michael Gielen,Michael Gielen,folder_path,high,,Bruckner - Symphonie Nr. 9,Michael Gielen,1,,4,1984,,,,Unknown,Redbook,flac,16,44100,2,1483.9,103718878,,False
trk_385115ec81c5,rel_23c13895e690,"Bruckner 3 Bohm/1 Mehr langsam, misterioso.flac",Classical,,,,"Mehr langsam, misterioso",,,,,"Mehr langsam, misterioso","BOEHM, WPH","BOEHM, WPH",,Karl Böhm,folder_path,high,,Bruckner: Symphony No.3 in d,,,,1,1974,,,,Unknown,Redbook,flac,16,44100,2,1325.0,105851191,,False
trk_88fbd8a564d6,rel_23c13895e690,"Bruckner 3 Bohm/2 Adagio, bewegt, quasi Andante.flac",Classical,,,,Symphony No.3 in d,,,,"Adagio, bewegt, quasi Andante","Adagio, bewegt, quasi Andante","BOEHM, WPH","BOEHM, WPH",,Karl Böhm,folder_path,high,,Bruckner: Symphony No.3 in d,,,,2,1974,,,,Unknown,Redbook,flac,16,44100,2,888.7,68867251,,False
trk_216ead67a639,rel_23c13895e690,Bruckner 3 Bohm/3 Ziemlich schnell.flac,Classical,,,,Ziemlich schnell,,,,,Ziemlich schnell,"BOEHM, WPH","BOEHM, WPH",,Karl Böhm,folder_path,high,,Bruckner: Symphony No.3 in d,,,,3,1974,,,,Unknown,Redbook,flac,16,44100,2,418.2,36206794,,False
trk_907eb380f1d1,rel_23c13895e690,Bruckner 3 Bohm/4 Allegro.flac,Classical,,,,Symphony No.3 in d,,,,Allegro,Allegro,"BOEHM, WPH","BOEHM, WPH",,Karl Böhm,folder_path,high,,Bruckner: Symphony No.3 in d,,,,4,1974,,,,Unknown,Redbook,flac,16,44100,2,778.2,63249845,,False
trk_5859fa926057,rel_03acec9e8bca,"Bruckner 4 Bohm (VPO)/01-Bewegt, nicht zu schnell.flac",,,,,"Beruckner 4 ""Romantische""",,,1,"Bewegt, nicht zu schnell","1. Bewegt, nicht zu schnell",Wiener Philharmoniker - Karl Bohm,,Wiener Philharmoniker - Karl Bohm,,,,,"Beruckner 4 ""Romantische""",,,,,,,,,Unknown,Redbook,flac,16,44100,2,1211.2,93204106,,False
trk_eb4582b35643,rel_03acec9e8bca,"Bruckner 4 Bohm (VPO)/02-Andante, quasi allegretto.flac",,,,,"Beruckner 4 ""Romantische""",,,2,Andante quasi allegretto,2. Andante quasi allegretto,Wiener Philharmoniker - Karl Bohm,,Wiener Philharmoniker - Karl Bohm,,,,,"Beruckner 4 ""Romantische""",,,,,,,,,Unknown,Redbook,flac,16,44100,2,933.0,60892537,,False
trk_03bb9931e7cd,rel_03acec9e8bca,"Bruckner 4 Bohm (VPO)/03-Scherzo- Bewegt - Trio- Nicht zu schnell, Keinesfalls schleppend.flac",,,,,"Beruckner 4 ""Romantische""",,,3,Scherzo. Bewegt,3. Scherzo. Bewegt,Wiener Philharmoniker - Karl Bohm,,Wiener Philharmoniker - Karl Bohm,,,,,"Beruckner 4 ""Romantische""",,,,,,,,,Unknown,Redbook,flac,16,44100,2,668.3,47915206,,False
trk_5120631f9a3d,rel_03acec9e8bca,"Bruckner 4 Bohm (VPO)/04-Finale- Bewegt, doch nicht zu schnell.flac",,,,,"Beruckner 4 ""Romantische""",,,4,"Finale. Bewegt, doch nicht zu schnell","4. Finale. Bewegt, doch nicht zu schnell",Wiener Philharmoniker - Karl Bohm,,Wiener Philharmoniker - Karl Bohm,,,,,"Beruckner 4 ""Romantische""",,,,,,,,,Unknown,Redbook,flac,16,44100,2,1263.4,95616124,,False
trk_f799e2aa0d58,rel_c9179c06f281,Bruckner 4 Klemperer (BRSO)/Image.flac,,,,,Bruckner 4 Klemperer,,,,,,,,Bavarian Radio Symphony Orchestra,,,,,Bruckner 4 Klemperer,,,,,,,,,Unknown,Redbook,flac,16,44100,2,4620.0,301268819,,True
trk_bf761d539ae6,rel_e2e658a752a4,Bruckner 5 - G. Wand - Berliner Philharmoniker/Symphony No. 5/01-Symphony No. 5 In B Flat (Original Version) - 1. Introduktion (Adagio) - Allegro.flac,Classical,,,,Symphony No. 5 In B Flat (Original Version),,,,Allegro,Symphony No. 5 In B Flat (Original Version) - 1. Introduktion (Adagio) - Allegro,Bruckner - G. Wand - Berliner Philharmoniker,,Bruckner - G. Wand - Berliner Philharmoniker,Günter Wand,folder_path,high,,Symphony No. 5,,,,1,1997,,,,Unknown,Redbook,flac,16,44100,2,1302.8,105755213,,False
trk_851839e7d8fc,rel_e2e658a752a4,Bruckner 5 - G. Wand - Berliner Philharmoniker/Symphony No. 5/02-Symphony No. 5 In B Flat (Original Version) - 2. Adagio (Sehr Langsam).flac,Classical,,,,Symphony No. 5 In B Flat (Original Version),,,2,Adagio (Sehr Langsam),Symphony No. 5 In B Flat (Original Version) - 2. Adagio (Sehr Langsam),Bruckner - G. Wand - Berliner Philharmoniker,,Bruckner - G. Wand - Berliner Philharmoniker,Günter Wand,folder_path,high,,Symphony No. 5,,,,2,1997,,,,Unknown,Redbook,flac,16,44100,2,981.9,76020034,,False
trk_b2a4acb1d73e,rel_e2e658a752a4,Bruckner 5 - G. Wand - Berliner Philharmoniker/Symphony No. 5/03-Symphony No. 5 In B Flat (Original Version) - 3. Scherzo. Molto Vivace (Schnell).flac,Classical,,,,Symphony No. 5 In B Flat (Original Version),,,3,Scherzo. Molto Vivace (Schnell),Symphony No. 5 In B Flat (Original Version) - 3. Scherzo. Molto Vivace (Schnell),Bruckner - G. Wand - Berliner Philharmoniker,,Bruckner - G. Wand - Berliner Philharmoniker,Günter Wand,folder_path,high,,Symphony No. 5,,,,3,1997,,,,Unknown,Redbook,flac,16,44100,2,861.4,70019477,,False
trk_518786b5a320,rel_e2e658a752a4,Bruckner 5 - G. Wand - Berliner Philharmoniker/Symphony No. 5/04-Symphony No. 5 In B Flat (Original Version) - 4. Finale. Adagio - Allegro Moderato.flac,Classical,,,,Symphony No. 5 In B Flat (Original Version),,,,Allegro Moderato,Symphony No. 5 In B Flat (Original Version) - 4. Finale. Adagio - Allegro Moderato,Bruckner - G. Wand - Berliner Philharmoniker,,Bruckner - G. Wand - Berliner Philharmoniker,Günter Wand,folder_path,high,,Symphony No. 5,,,,4,1997,,,,Unknown,Redbook,flac,16,44100,2,1465.1,125886257,,False
